side,label,view,pretrain_wall_s,pretrain_last_loss,rmse_mean,rmse_sd,finetune_wall_s,slots_used,kl_to_uniform_bits,per_graph_entropy_bits_mean
A,A baseline (RandomView),"RandomView,RandomView",209.81408689997625,10.277610778808594,1.0250388305629714,0.17307594298260723,68.80055479996372,2,1.000003451766234,0.9847382569327713
C,C weighted (WeightedMMFFView),"WeightedMMFFView,NodeTranslation",161.2930822999915,10.302547454833984,1.0126350045898829,0.16528931437495634,71.5103500999976,4,0.033888416608858336,1.019147872511763
