side,label,view,pretrain_wall_s,pretrain_last_loss,rmse_mean,rmse_sd,finetune_wall_s,slots_used,kl_to_uniform_bits,per_graph_entropy_bits_mean
A,A baseline (RandomView),"RandomView,RandomView",10.218922403997567,2303.8447265625,0.6622190589065517,0.6589788311568356,15.143573590001324,2,1.0000158499820335,0.9602312543612549
C,C weighted (top1 vs top2),"WeightedMMFFView,WeightedMMFFView",2.6957809469968197,2303.8447265625,0.6622190589065517,0.6589788311568356,15.43785708300129,4,0.14445845556311815,-1.4428232973175173e-12
