side,label,view,pretrain_wall_s,pretrain_last_loss,rmse_mean,rmse_sd,finetune_wall_s,slots_used,kl_to_uniform_bits,per_graph_entropy_bits_mean
A,A baseline (RandomView),"RandomView,RandomView",238.11037619700073,10.314022064208984,1.3230505240145527,0.2319851614533879,798.4617756450025,2,1.0001305918563672,0.9689335105346594
C,C weighted (top1 vs top2),"WeightedMMFFView,WeightedMMFFView",182.09888992099877,10.31455135345459,1.3226293330635963,0.23222716838126092,815.2785621840012,4,0.06767336451743303,-1.4428232973175177e-12
